PRO_REFERENCIA;PRO_DESCRICAO;PRO_MARCA;PRO_PRECO;PRO_UNIDADE;PRO_REFERENCIAFOR;PRO_PESO;PRO_CLASSIFICACAO;PRO_BARRA;PRO_ESTOQUE 
31100;PRATO FUNDO COM BORDA 21CM;PRATIC SUPORTE;1,200000;UN;00596;,029000;3924.10.00;7898939775969;5.372,000000
31101;CESTO MULTI USO 23CM;PRATIC SUPORTE;1,990000;UN;10734;,065000;3924.10.00;7898907687348;227,000000
31102;ACUCAREIRO / FARINHEIRO;INPLAST;1,990000;UN;6632;,037000;3924.10.00;7897649766328;91,000000
31103;JARRA QUADRADA 2,1LTS;INPLAST;3,990000;UN;6652;,124000;3924.10.00;7897649766526;262,000000
31104;POTE REDONDO P/ CAFÉ 1,44LTS;INPLAST;2,090000;UN;6635;,060000;3924.10.00;7897649766359;129,000000
31105;POTE REDONDO P/ ACUCAR 1,44LTS;INPLAST;2,090000;UN;6636;,061000;3924.10.00;7897649766366;121,000000
31106;POTE QUADRADO P/ CAFÉ 1,65LTS;INPLAST;2,090030;UN;6666;,059000;3924.10.00;7897649766663;237,000000
31107;POTE QUADRADO P/ ACUCAR 1,65LTS;INPLAST;2,090030;UN;6667;,059700;3924.10.00;7897649766670;295,000000
31108;TIGELA AQUARELA 3,5LTS;INPLAST;3,170000;UN;0904;,098000;3924.10.00;7897649709042;,000000
31109;TIGELA AQUARELA 2LTS;INPLAST;2,430000;UN;0905;,063000;3924.10.00;7897649709059;-1,000000
31110;TIGELA AQUARELA 1L;INPLAST;1,990000;UN;0906;,039000;3924.10.00;7897649709066;6,000000
31112;LAVA TUDO 25CM;PLASMONT;1,880000;UN;0245;,055000;3924.10.00;7898378692452;575,000000
31113;LAVA ARROZ TRANSCOLOR;PLASMONT;2,120000;UN;0093;,068000;3924.10.00;7898378690939;217,000000
31114;ESCORREDOR DE MASSA C/ CABO;PLASMONT;2,270000;UN;0356;,058000;3924.10.00;7898378693565;91,000000
31115;SALEIRO DE PAREDE TRANSLUCIDO;PLASMONT;1,980000;UN;0086;,052000;3924.10.00;7898378690861;797,000000
31116;CANECA COLORIDA PP 450 ML;PLASMONT;1,980000;UN;0371;,064000;3924.10.00;7898378693718;135,000000
31117;PORTA MANTIMENTO 4,5 LTS TRANSPARENTE;PLASMONT;4,160000;UN;0412;,146000;3924.10.00;7898378694128;135,000000
31118;PORTA MANTIMENTO 7,0 LTS TRANSPARENTE;PLASMONT;5,444160;UN;0416;,190000;3924.10.00;7898378694166;-1,000000
31119;ORGANIZADOR COM DIVISORIA GRANDE;PLASMONT;9,960000;UN;0399;,393000;3924.90.00;7898378693992;16,000000
31120;ORGANIZADOR COM DIVISORIA MEDIO;PLASMONT;6,022920;UN;0398;,192000;3924.90.00;7898378693985;47,000000
31121;MALETA VERSATIL COLOR 30X16X12CM;PLASMONT;7,494780;UN;0383;,252000;3924.90.00;7898378693831;66,000000
31122;POLTRONA INFANTIL BRANCA;PLASMONT;11,440000;UN;0384;,650000;9401.80.00;7898378693848;70,000000
31126;CHALEIRA INOX POLIDA C/ APITO 2,5 LT;EIRILAR;56,097000;UN;15020;,608000;7323.93.00;7896747150206;19,000000
31214;LIXEIRA DE INOX C/PEDAL 5 LITROS;CATUAI;42,800000;UN;9291;1,129000;7323.93.00;7899701829170;791,000000
31215;LIXEIRA DE INOX C/PEDAL 3 LITROS;CATUAI;28,300000;UN;9290;,831000;7323.93.00;7899701829187;698,000000
31241;CANTIL MICKEY MOUSE 420ML;PLASDURAN;5,143080;UN;436161;,050000;3924.90.00;7897659676334;876,000000
31242;GARRAFA SLEEVE MICKEY MOUSE 250ML;PLASDURAN;2,781280;UN;470801;,026600;3924.90.00;7897659676150;288,000000
31243;GARRAFA SLEEVE MINNIE MOUSE 250ML;PLASDURAN;2,781280;UN;470802;,026000;3924.90.00;7897659676174;395,000000
31244;GARRAFA SLEEVE FROZEN 250ML;PLASDURAN;2,780000;UN;470812 G;,027000;3924.90.00;7897659698299;1.293,000000
31246;PORTA CONDIMENTOS REDONDO 7PCS;PLASDURAN;11,824050;UN;435449;,128000;3924.10.00;7897659698640;196,000000
31247;PORTA CONDIMENTOS REDONDO 4PCS;PLASDURAN;8,712000;UN;435448;,089000;3924.10.00;7897659698633;166,000000
31248;PORTA ACETONA 200ML;PLASDURAN;6,212500;UN;460033;,034000;9616.10.00;7897659602364;195,000000
31269;FORMA DE SILICONE FORMATO ESTRELA;CATUAI;9,250000;UN;7073;,110000;3924.10.00;7899701829965;5.227,000000
31271;FORMA DE SILICONE 06 UN;CATUAI;8,150000;UN;7075;,104000;3924.10.00;7899701829989;3.563,000000
31275;FORMA DE SILICONE P/ 12 UN.;CATUAI;9,810000;UN;7079;,164000;3924.10.00;7899701830022;2.504,000000
31279;FORMA DE SILICONE 06UN;CATUAI;8,150000;UN;7084;,103000;3924.10.00;7899701830060;641,000000
31283;KIT FORMA DE SILICONE 06UN;CATUAI;6,990000;UN;7088;,094000;3924.10.00;7899701830107;3.242,000000
31284;KIT FORMA DE SILICONE 06UN;CATUAI;6,990000;UN;7089;,069000;3924.10.00;7899701830114;3.569,000000
31285;KIT FORMA DE SILICONE 06UN;CATUAI;6,990000;UN;7090;,074000;3924.10.00;7899701830121;4.923,000000
31287;KIT FORMA DE SILICONE 02UN;CATUAI;6,990000;UN;7093;,106000;3924.10.00;7899701830145;2.491,000000
31383;CAIXA ORGANIZADORA PLANES 18 LITROS;PLASUTIL;29,900000;UN;5789;,528000;3924.90.00;7896042057897;130,000000
31384;CAIXA ORGANIZADORA PLANES 5,2 LITROS;PLASUTIL;13,950000;UN;5790;,272000;3924.90.00;7896042057903;73,000000
31387;POTE REDONDO GRADUADO 700 ML;SANTANA;1,760000;UN;0407;,040000;3924.10.00;7896355704075;290,000000
31388;POTE REDONDO GRADUADO 1,1LTS;SANTANA;1,760000;UN;0411;,045700;3924.10.00;7896355704112;235,000000
31392;LIXEIRA C/ PEDAL 12L BRANCA C/ ARO PRATA;VIEL;33,316980;UN;3541;,620000;3924.90.00;7896835235419;40,000000
31393;LIXEIRA C/ PEDAL 12L PRETO C/ ARO PRATA;VIEL;33,316980;UN;3543;,629000;3924.90.00;7896835235433;41,000000
31408;CONJ C/3 TOUCAS POLIETILENO;PLAST-LEO;2,800000;UN;618;,017000;6506.91.00;7896396106180;155,000000
31409;TOUCA TERMICA METALIZADA;PLAST-LEO;2,625000;UN;619;,014000;6506.91.00;7896396106197;402,000000
31410;CORTINA P/ BOX ESTAMPADA 1,35X1,78M;PLAST-LEO;3,330000;UN;615;,068000;3922.90.00;7896396106159;382,000000
31411;CORTINA P/ BOX VINIL C/ VISOR SORTIDA 1,35X2,00M;PLAST-LEO;13,946990;UN;620;,161000;3922.90.00;7896396106203;524,000000
31412;LUVA TERMICA METALIZADA ALUMINIZADA 33CM;PLAST-LEO;6,988100;UN;526;,044000;6216.00.00;7896396105268;354,000000
31414;KIT PENEIRA FUBA N.20 + ESPONJA MULTIUSO;VITORIA;6,169910;UN;017;,080000;9604.00.00;7897477701164;524,000000
31421;OMELETEIRA ANTIADERENTE N.18 0,7 LTS;MTA;24,492530;UN;939;,314000;7615.10.00;7897186609393;,000000
31422;VELA P/ FILTRO GOTEIRA SAO JOAO;VELAS SAO JOAO;5,721610;UN;AE2700001001;,213000;6912.00.00;7896877440130;1.420,000000
31423;PENIQUINHO URSO AZUL-BEBE 1,2 LITROS;CAJOVIL;11,676730;UN;0706.012;,251000;3922.20.00;7899014602255;148,000000
31424;PENIQUINHO URSO ROSA-BEBE 1,2 LITROS;CAJOVIL;11,676730;UN;0706.016;,249000;3922.20.00;7899014602286;192,000000
31425;REDUTOR SANITARIO AZUL-BEBE URSO 32X34X8CM;CAJOVIL;7,882780;UN;0513.012;,126700;3922.20.00;7899014613336;101,000000
31426;REDUTOR SANITARIO ROSA-BEBE URSO 32X34X8CM;CAJOVIL;7,882780;UN;0513.016;,125400;3922.20.00;7899014613367;96,000000
31427;ESCORREDOR DE PRATOS MASTER 44,5X90X36CM;SANTANA;11,990000;UN;0780;,391000;3924.10.00;7896355707809;143,000000
31428;ESCORREDOR DE TALHERES C/ TAMPA;SANTANA;10,322410;UN;0790;,224000;3924.10.00;7896355707908;297,000000
31429;POTE RETANGULAR GRADUADO 800ML;SANTANA;1,760000;UN;0508;,051000;3924.10.00;7896355705089;546,000000
31430;POTE RETANGULAR GRADUADO 1,5LT;SANTANA;3,440000;UN;0515;,068000;3924.10.00;7896355705157;218,000000
31431;PRATO DURALEX BLANC RASO 27CM CX-12;NADIR FIGUEIRED;119,880000;CX/12;55450200848829;5,904000;7013.49.00;7891155038009;12,000000
31524;FORMA PAO DE QUEIJO ANTIADERENTE P/ 24 UN;CATUAI;9,900000;UN;6956;,313000;7323.99.00;7899701832934;4.813,000000
31928;COPO C/ CANUDO PEPPA 430ML;PLASUTIL;5,500000;UN;6215;,051000;3924.10.00;7896042062150;-5,000000
31931;SANDUICHEIRA PEPPA 16,8X13,2X4,3CM;PLASUTIL;3,800000;UN;6223;,049000;3924.10.00;7896042062235;983,000000
31933;ASSENTO REDUTOR PEPPA;PLASUTIL;12,900000;UN;6231;,217000;3922.20.00;7896042062310;450,000000
31935;CAIXA ORGANIZADORA C/ ALCA PEPPA 5,2 LITROS;PLASUTIL;12,840000;UN;6233;,264000;3924.90.00;7896042062334;274,000000
31940;CONJ C/3 TIGELAS INOX C/TAMPA COLOR;CATUAI;28,960000;UN;3735;,582000;7323.93.00;7899701837359;1.279,000000
31941;CONJ C/3 TIGELAS INOX C/TAMPA ESCOVADO;CATUAI;26,900000;UN;3736;,572000;7323.93.00;7899701837366;3.694,000000
31942;TIGELA DE INOX FUNDA 28CM;CATUAI;10,130000;UN;3737;,177000;7323.93.00;7899701837373;1.918,000000
31943;TIGELA DE INOX FUNDA 32CM;CATUAI;13,520050;UN;3738;,274000;7323.93.00;7899701837380;5.154,000000
31944;ESCORREDOR DE ARROZ INOX 26CM COLOR;CATUAI;19,230000;UN;3739;,219000;8215.99.10;7899701837397;4.530,000000
31945;CJ. P/ ARROZ INOX 2PCS;CATUAI;14,990000;UN;3740;,314000;7323.93.00;7899701837403;3.106,000000
31949;CONJ C/ 2 TALHERES INOX 33CM;CATUAI;11,560000;UN;3744;,198000;8215.99.10;7899701837441;9.095,000000
31962;CONJ. 7 PCS DECORADO JARRA + 6 COPOS;RUTMAR;42,070000;UN;R496;2,047000;7013.49.00;3823584004960;11,000000
31964;CARRO ARMAZEM EXTRA FORTE METASUL 300KG;METASUL;250,000000;UN;012201001;,001000;8716.80.00;7898188091278;1,000000
31972;MARMITA TERM. ROSCA PLUS VERMELHA 1,5 LTS;SOPRANO;31,895500;UN;09003.0690.18;,447000;3924.10.00;7896021904082;505,000000
32067;ESCORREDOR DE LOUCAS CAMA CROMADO;GARIBALDI;19,680000;UN;200;,515000;7326.20.00;7898934671099;572,000000
32068;ESCORREDOR DE LOUCAS ARCO CROMADO;GARIBALDI;19,685130;UN;902;,713000;7326.20.00;7898569480639;850,000000
32069;CONJ 13 PCS ICE CRISTAL;CIV;38,710000;CJ;025-8 - 10037262;3,223000;7013.42.90;7898007750256;78,000000
32070;CONJ 13 PCS ICE AZUL;CIV;38,710000;CJ;026-7 - 10037263;3,210000;7013.42.90;7898007750263;514,000000
32071;CONJ 7 PCS JARRA + 6 COPOS MULTIUSO DECORADO;CIV;32,759990;CJ;033-5 - 10037277;2,250000;7013.42.90;7898007750331;225,000000
32072;CONJ C/06 COPOS MULTIUSO TROPICAL 310ML CX-06;CIV;82,020000;CX/06;029-8 - 10037266;7,560000;7013.37.00;7898007750294;,000000
32197;CONJ C/5 PANELAS TROPICAL;NICOPAN;46,670850;UN;243;1,606000;7615.10.00;7898123824121;521,000000
32204;ESCAMADOR DE PEIXE 15CM;UD UTIL;4,677020;UN;317;,027000;3924.10.00;7898302543171;307,000000
32205;CONJ C/6 COPOS BELLIZE CRISTAL LD 450ML;CISPER;27,600010;CJ;TW885-23 - 10030267;1,900000;7013.37.00;7891017015674;706,000000
32207;COPO OLD FASHIONED 215ML CX-24;CISPER;90,480000;CX/24;TW504-30 - 10028002;4,632000;7013.37.00;7891017000090;2.185,000000
32210;COLHER SOBREMESA INOX MONIZ AVULSA;SIMONAGGIO;1,000000;UN;1706-A;,001000;8215.99.10;7896211856467;,000000
32220;JARRA GRADUADA 900ML;UNINJET;2,120000;UN;0258;,049000;3924.10.00;7899335402589;585,000000
32221;FORMA DE GELO PP;UNINJET;2,020000;UN;0339;,055000;3924.10.00;7899335403395;794,000000
32222;POTE REDONDO 3 LITROS;UNINJET;3,080000;UN;0300;,073000;3924.10.00;7899335403005;-12,000000
32223;POTE REDONDO 2,5 LITROS;UNINJET;2,880000;UN;0299;,069000;3924.10.00;7899335402992;-24,000000
32224;POTE QUADRADO 2,5 LITROS;UNINJET;3,060000;UN;0302;,072000;3924.10.00;7899335403029;335,000000
32225;POTE RETANGULAR 2,5 LITROS;UNINJET;3,180000;UN;0314;,074000;3924.10.00;7899335403142;519,000000
32226;CONTAINER MULTIUSO 3,6LTS;UNINJET;3,810000;UN;0360;,113000;3924.90.00;7899335403609;330,000000
32328;BACIA DE INOX 30CM FUNDA;CATUAI;7,400000;UN;1267;,158000;7323.93.00;7899701841943;2.991,000000
32329;LUVA DE SILICONE;CATUAI;18,399860;UN;1270;,171000;3924.10.00;7899701841950;2.079,000000
32330;COLHER DE SILICONE 25CM;CATUAI;7,180000;UN;1271;,078000;3924.10.00;7899701841967;5.341,000000
32331;ESPATULA PAO DURO DE SILICONE 24CM;CATUAI;4,910000;UN;1272;,062000;3924.10.00;7899701841974;4.681,000000
32332;PINCEL DE SILICONE  21CM;CATUAI;3,790000;UN;1273;,038000;3924.10.00;7899701841981;5.792,000000
32334;DECANTER SOMMELIER 1LT CX-12;CISPER;115,302000;CX/12;TW4060-40 - 10037204;,001000;7013.49.00;7891017022634;900,000000
32335;JARRA DECANTER S/ TAMPA 1,2LTS CX-12;CISPER;59,880000;CX/12;TW1150-40 - 10028344;7,824000;7013.49.00;7891017005224;-24,000000
32336;RECIPIENTE TERMICO ATACAMA 2,5 LTS AZUL;SOPRANO;27,720400;UN;09003.1100.55;,543000;3926.90.90;7896021911554;131,000000
32337;CONSERVADORA REDONDA 3 DIVISORIAS;RISCHIOTO;3,760610;UN;0092;,092000;3924.10.00;7898121656069;57,000000
32339;AFIADOR P/ FACAS MAX;MAX CORTE;2,953550;UN;003;,042000;3924.10.00;7897549000300;299,000000
32340;DESCASCADOR P/ ALHO MAX;MAX CORTE;3,115000;UN;120;,036000;3924.10.00;7897549001208;1.061,000000
32341;ESPREGUICADEIRA PVC SAN MARINO;MOR DISTIBUIDOR;497,300000;UN;7898941553142;,001000;9401.79.00;7898941553142;3,000000
32345;PORTA MANTIMENTO 4,5 LTS DECORADO;GENECY;6,830000;UN;4231;,147000;3924.10.00;7899701842315;60,000000
32346;PORTA MANTIMENTO 7,0 LTS DECORADO;GENECY;7,990000;UN;4232;,191000;3924.10.00;7899701842322;99,000000
32348;COPO CERVEJA MUNDIAL LEVE 8 PAGUE 6 200ML;CIV;9,202080;UN;TW222-48 - 10029086;,001000;7013.37.00;7891017009208;20.447,000000
32351;TACA SOMMELIER DEGUSTACAO ISO 230ML CX-12;CISPER;78,960000;CX/12;TW4067-40 - 10037193;1,778400;7013.28.00;7891017020265;504,000000
32352;TACA SOMMELIER BORGONHA 550ML CX-12;CISPER;89,295400;CX/12;TW4064-40 - 10037198;3,072000;7013.28.00;7891017020234;1.548,000000
32353;TACA SOMMELIER AGUA 300ML CX-12;CISPER;76,835800;CX/12;TW4062-40 - 10037201;2,388000;7013.28.00;7891017020210;816,000000
32354;TACA SOMMELIER FLUTE 145ML CX-12;CISPER;80,591400;CX/12;TW4065-40 - 10037202;1,692000;7013.28.00;7891017020241;636,000000
32357;CONJ. C/3 POTES MISTIQUE;CISPER;39,310000;UN;TW4058-95 - 10037210;1,216000;7013.49.00;7891017022429;42,000000
32370;VEDANTE P/ TORNEIRA  PVC 3/4 C/ 3 PCS;CRISTAL ATACADO;,549990;UN;8034;,010000;4016.93.00;7898151980349;1.706,000000
32384;TESOURA INOX 8" 2,5MM;CATUAI;5,820000;UN;4438;,100000;8213.00.00;7899701842889;11.482,000000
32385;TESOURA INOX 9" 2,5MM;CATUAI;6,190000;UN;4439;,144000;8213.00.00;7899701842896;10.043,000000
32386;ABRIDOR GIGANTE DE LATAS E GARRAFAS 21CM;CATUAI;5,590000;UN;9039;,081000;8205.51.00;7899701842902;8.605,000000
32388;RALADOR MINI 4 FACES 8CM;CATUAI;3,820000;UN;4733;,021000;8205.51.00;7899701842940;13.751,000000
32398;PA DE LIXO C/ ADAPTADOR;KM PLASTICOS;,980000;UN;1059;,097000;3924.90.00;7898109501473;870,000000
32399;BACIA 1,5 LTS;KM PLASTICOS;1,049990;UN;1032;,055000;3924.10.00;7898109501428;1.732,000000
32400;BACIA 2,5 LTS;KM PLASTICOS;1,100020;UN;1031;,098000;3924.10.00;7898109501411;3.085,000000
32411;EXTENSAO CARRETILHA 5M PARAL. 2X075 C/PROTECAO;FC CABOS;11,300000;UN;223740;,298000;8544.49.00;7897356523740;-5,000000
32412;EXTENSAO NEW PP 2X0,75 3M SORTIDA;FC CABOS;8,000000;UN;25263;,185000;8544.49.00;7897356525263;534,000000
32413;EXTENSAO NEW PP 2X0,75 5M SORTIDA;FC CABOS;10,710000;UN;25287;,247000;8544.49.00;7897356525287;285,000000
32414;EXTENSAO NEW PP 2X0,75 10 M SORTIDA;FC CABOS;17,680000;UN;25294;,441000;8544.49.00;7897356525294;181,000000
32415;EXTENSAO NEW TRIPOLAR PP 3X0,75 3M;FC CABOS;10,370000;UN;25423;,238000;8544.49.00;7897356525423;,000000
32416;EXTENSAO NEW TRIPOLAR PP 3X0,75 5M;FC CABOS;14,150000;UN;25430;,322000;8544.49.00;7897356525430;81,000000
32417;RALADOR INOX 9'' 4 FACES;CATUAI;15,120000;UN;0362;,175000;8205.51.00;7899701843374;10.519,000000
32418;RALADOR INOX 9'' CABO PLASTICO 6 FACES;CATUAI;16,030000;UN;0367;,213000;8205.51.00;7899701843381;7.343,000000
32419;RALADOR INOX 8'' CABO PLASTICO 4 FACES;CATUAI;12,330000;UN;0372;,118000;8205.51.00;7899701843398;,000000
32420;CESTO TELADO C/ TAMPA NR 60LTS COLOR;MB;20,150000;UN;2200;,727000;3924.90.00;7897698222004;41,000000
32421;CESTO TELADO RETANGULAR 72 LTS COLOR;MB;25,500000;UN;2201;1,305000;3924.90.00;7897698222011;29,000000
32422;CESTO TELADO C/ TAMPA 30LTS COLOR;MB;11,250000;UN;2202;,471000;3924.90.00;7897698222028;183,000000
32423;CORTADOR P/ LEGUMES 24CM;CATUAI;6,600000;UN;9811;,113000;3924.10.00;7899701843459;15.672,000000
32424;DESCASCADOR E BOLEADOR;CATUAI;2,260000;UN;9812;,023000;3924.10.00;7899701843473;25.337,000000
32425;COPO DE ACRILICO DECORADO DUPLO C/CANUDO 550ML;CATUAI;14,990000;UN;0603;,168000;3924.10.00;7899701843497;15.513,000000
32430;CONJ FACAS 3 PEÇAS CABO BRANCO;CATUAI;11,990000;UN;0114-A;,267000;8211.92.10;7899701843596;5.885,000000
32431;BOLEIRA COM ALCA CROMADA;NIQUELART;44,846150;UN;600;,751000;3924.10.00;7896594806004;80,000000
32432;QUEIJEIRA COM ALCA CROMADA;NIQUELART;18,540380;UN;601;,288000;3924.10.00;7896594806011;69,000000
32433;MANTEGUEIRA COM ALCA CROMADA;NIQUELART;12,727270;UN;602;,143000;3924.10.00;7896594806028;64,000000
32434;SUPORTE ROLO PAPEL HIGIENICO 4 ROLOS;NIQUELART;15,902620;UN;1024;,368000;7326.20.00;7896594810247;121,000000
32435;CABIDE P/ PORTA 8 GANCHOS;NIQUELART;11,409010;UN;076;,276000;7326.20.00;7896594800767;28,000000
32440;TACA NEVADA IRISH COFFEE 130ML CX-12;NADIR FIGUEIRED;106,200000;CX/12;02300200613448;2,280000;7013.28.00;7891155020844;816,000000
32463;PORTA ESCOVA DE DENTES FROZEN;PLASUTIL;3,819310;UN;6332;,056000;3924.90.00;7896042063324;215,000000
32465;SANDUICHEIRA FROZEN 16,8X13,2X4,3CM;PLASUTIL;4,270000;UN;6334;,048000;3924.10.00;7896042063348;508,000000
32469;FILTRO PERMANENTE N.103;INJETEMP;1,670000;UN;1019;,014000;6307.90.90;7896900210198;4.310,000000
32470;FILTRO PERMANENTE N.102;INJETEMP;1,670000;UN;1018;,014000;6307.90.90;7896900210181;1.759,000000
32474;POTE TRIO QUADRADO BAIXO 510ML;PLASUTIL;3,470770;UN;5992;,036000;3924.10.00;7896042059921;194,000000
32475;POTE TRIO QUADRADO BAIXO 1LT;PLASUTIL;5,112000;UN;5993;,062000;3924.10.00;7896042059938;144,000000
32476;POTE TRIO QUADRADO BAIXO 1,8LTS;PLASUTIL;7,506000;UN;5994;,083200;3924.10.00;7896042059945;160,000000
32480;MINI BOX SIMPSONS CORINTHIANS 1L;PLASUTIL;4,530000;UN;6296;,078000;3924.90.00;7896042062969;322,000000
32481;SANDUICHEIRA SIMPSONS CORINTHIANS 16,8X13,2X4,3CM;PLASUTIL;3,800000;UN;6299;,052000;3924.10.00;7896042062990;351,000000
32484;ABRE FACIL TAMPAS DE CONSERVA;LUME;3,275740;UN;270;,036000;3924.10.00;7898409915024;550,000000
32485;TACA MARACANA GRANDE C/ TAMPA TRANSPARENTE CX-04;CRYSTALGLASS;70,680000;CX/04;200064;2,824000;7013.42.90;7897437247992;208,000000
32486;TACA MARACANA GRANDE C/ TAMPA VERMELHA CX-04;CRYSTALGLASS;86,560000;CX/04;500064;3,052000;7013.99.00;7897437230222;124,000000
32487;TACA BOCA TORTA MEDIA TRANSPARENTE CX-04;CRYSTALGLASS;43,600000;CX/04;200131;1,836000;7013.99.00;7897437248067;296,000000
32488;TACA BOCA TORTA MEDIA VERMELHO CX-04;CRYSTALGLASS;53,640000;CX/04;419903;1,456000;7013.99.00;7897437233780;152,000000
32489;FRUTEIRA BICO DE JACA CRISTAL 30CM CX-04;CRYSTALGLASS;79,240000;CX/04;002331;4,376000;7013.42.90;7897437249187;,000000
32490;FRUTEIRA BICO DE JACA VERMELHA 31,5CM CX-04;CRYSTALGLASS;96,800000;CX/04;002332;5,204000;7013.42.90;7897437249194;68,000000
32491;FRUTEIRA ELEGANCE 29CM CX-04;CRYSTALGLASS;79,240000;CX/04;002315;5,380000;7013.42.90;7897437249026;24,000000
32492;FRUTEIRA ELEGANCE VERMELHA 28CM CX-04;CRYSTALGLASS;96,800000;CX/04;002342;5,960000;7013.42.90;7897437249392;121,000000
32493;QUEIJEIRA PEQUENA CX-04;CRYSTALGLASS;63,600000;CX/04;007034;2,652000;7013.42.90;7897437247497;344,000000
32494;QUEIJEIRA GRANDE CX-04;CRYSTALGLASS;94,360000;CX/04;201101;5,092000;7013.42.90;7897437248029;268,000000
32502;SUPORTE PARA BOTIJAO DE GAS;PLASMARC;1,836340;UN;109;,052000;3924.90.00;7898948178102;285,000000
32503;TIGELA PLUS ASTRAL 4LTS CX-06;NADIR FIGUEIRED;135,840100;CX/06;SM400030903N;8,106000;7013.49.00;7894993031331;174,000000
32504;ASSADEIRA REDONDA ANTIADERENTE Nº 24;MTA;15,939860;UN;853;,184000;7615.10.00;7897186608532;13,000000
32505;ASSADEIRA REDONDA ANTIADERENTE Nº 26;MTA;17,660980;UN;854;,202000;7615.10.00;7897186608549;9,000000
32506;CACAROLA ANTIADERENTE 1,7LTS Nº 18;MTA;26,932890;UN;858;,339000;7615.10.00;7897186608587;15,000000
32507;CACAROLA ANTIADERENTE 2,5LTS Nº 20;MTA;29,665300;UN;859;,429000;7615.10.00;7897186608594;4,000000
32508;CACAROLA ANTIADERENTE 3,4LTS Nº 22;MTA;35,687470;UN;860;,559000;7615.10.00;7897186608600;25,000000
32509;CACAROLA ANTIADERENTE TVT 1,7 LTS Nº 18;MTA;31,238170;UN;863;,583000;7615.10.00;7897186608631;10,000000
32510;CACAROLA ANTIADERENTE TVT 2,5 LTS Nº 20;MTA;33,391810;UN;864;,678000;7615.10.00;7897186608648;5,000000
32511;CACAROLA ANTIADERENTE TVT 3,4 LTS Nº 22;MTA;40,190000;UN;865;,863000;7615.10.00;7897186608655;,000000
32512;COZI VAPORE ANTIADERENTE TVT 2,08LTS Nº 20;MTA;55,681550;UN;8215;,928000;7615.10.00;7897186682150;45,000000
32513;PAELLERA ANTIADERENTE TVT C/2 ALCAS Nº 36;MTA;90,923430;UN;985;2,218000;7615.10.00;7897186609850;40,000000
32514;PANELA DE PRESSAO ANTIADERENTE FI 4,5LTS C/ VISOR;MTA;94,073260;UN;6000;1,419000;7615.10.00;7897186660004;34,000000
32515;PANELA DE PRESSAO POLIDA FI 4,5LTS C/ VISOR;MTA;71,717320;UN;6014;1,235000;7615.10.00;7897186660141;63,000000
32516;PIPOQUEIRA ANTIADERENTE TVT 4,6LTS Nº 22;MTA;75,175550;UN;1313;1,505000;7615.10.00;7897186613130;42,000000
32517;CACAROLA DE FERRO TVT 3LTS Nº 22;MTA;96,033000;UN;8341;3,597000;7323.91.00;7897186683416;9,000000
32518;CACAROLA DE FERRO TVT 4LTS Nº 24;MTA;117,210180;UN;8342;4,050000;7323.91.00;7897186683423;11,000000
32519;PANELA POLIDA 1,4LTS Nº 16;PANELUX;17,202920;UN;062088;,267000;7615.10.00;7898147772088;82,000000
32520;PANELA POLIDA 1,95LTS Nº 18;PANELUX;19,162140;UN;062095;,324000;7615.10.00;7898147772095;67,000000
32521;PANELA POLIDA 2,8LTS Nº 20;PANELUX;21,893300;UN;062392;,418000;7615.10.00;7898147772392;138,000000
32523;CACAROLA POLIDA 2,8LTS Nº 20;PANELUX;23,367570;UN;062408;,422000;7615.10.00;7898147772408;85,000000
32524;CACAROLA POLIDA 3,56LTS Nº 22;PANELUX;29,080590;UN;062415;,520000;7615.10.00;7898147772415;113,000000
32525;CACAROLA POLIDA 4,48LTS Nº 24;PANELUX;34,342740;UN;062422;,683000;7615.10.00;7898147772422;57,000000
32527;CAIXA ORGANIZADORA 50LTS ALTA;RISCHIOTO;38,428190;UN;0117;1,312000;3924.90.00;7898121656724;245,000000
32528;CONSERVADORA RETANGULAR 3 DIVISORIAS;RISCHIOTO;3,520000;UN;0090;,085000;3924.10.00;7898121651989;77,000000
32529;COPO INFANTIL C/ BICO 280 ML;RISCHIOTO;1,850000;UN;6170;,025000;3924.10.00;7898121656779;-6,000000
32530;CESTO FECHADO C/TPA BASC. 100 L VERDE;RISCHIOTO;43,110000;UN;9108 VD;2,862000;3924.90.00;7898121657219;,000000
32531;CESTO FECHADO C/TPA BASC. 100L PRETO;RISCHIOTO;43,110000;UN;9108 PR;2,842000;3924.90.00;7898121657202;146,000000
32532;CESTO TELADO RET. C/ TAMPA 60 L. PRETO;RISCHIOTO;17,500000;UN;9104 PR;,993000;3924.90.00;7898121657103;733,000000
32533;CESTO TELADO RET. C/ TAMPA 60 L. VERDE;RISCHIOTO;17,500000;UN;9104 VD;,978000;3924.90.00;7898121657110;540,000000
32534;ESCADA UTILAR RETANGULAR 5 DEGRAUS C/ INMETRO;POLYMAR;102,490000;UN;UDM-0429;4,199000;7306.90.90;7898233170217;48,000000
32536;SECADOR DE SALADAS 2,8LTS;PLASUTIL;21,021800;UN;4137;,232000;3924.10.00;7896042041377;73,000000
32538;VASO NATALIA TRANSPARENTE 36CM CX-04;CRYSTALGLASS;79,240000;CX/04;000270;3,744000;7013.99.00;7898046706382;2,000000
32539;VASO NATALIA VERMELHO 36CM CX-04;CRYSTALGLASS;96,800000;CX/04;001706;3,420000;7013.99.00;7897437248722;12,000000
